ID,genome1,genome2,species1,species2,taxonomic_group,timetree_div,raw,k2p,k3p,jc,intersection_km2
7156,GCA_041108375.1,GCA_046245035.1,Vireo hypochryseus,Vireo brevipennis,Aves,15.31862,,,,,
7157,GCA_041108375.1,GCA_041107595.1,Vireo hypochryseus,Vireo latimeri,Aves,15.31862,,,,,
7158,GCA_041108375.1,GCA_041107735.1,Vireo hypochryseus,Vireo bellii,Aves,15.31862,,,,,
7159,GCA_041108375.1,GCA_040967895.1,Vireo hypochryseus,Vireo huttoni,Aves,15.31862,,,,,
7160,GCA_041108375.1,GCA_046039655.1,Vireo hypochryseus,Vireo atricapilla,Aves,15.31862,,,,,
7161,GCA_041108375.1,GCA_041108075.1,Vireo hypochryseus,Vireo magister,Aves,15.31862,,,,,
7162,GCA_041108375.1,GCA_042902745.1,Vireo hypochryseus,Vireo pallens,Aves,15.31862,,,,,
7163,GCA_040967815.1,GCA_041221845.1,Vireo osburni,Vireo gilvus,Aves,13.01433,,,,,0.0
7164,GCA_040967815.1,GCA_043658215.1,Vireo osburni,Vireo philadelphicus,Aves,13.01433,,,,,0.0
7165,GCA_040967815.1,GCA_035047045.1,Vireo osburni,Vireo griseus,Aves,10.14336,,,,,0.0
7166,GCA_040967815.1,GCA_043658175.1,Vireo osburni,Vireo flavifrons,Aves,11.70116,,,,,0.0
7167,GCA_040967815.1,GCA_043658255.1,Vireo osburni,Vireo crassirostris,Aves,10.14336,,,,,0.0
7168,GCA_040967815.1,GCA_041107575.1,Vireo osburni,Vireo carmioli,Aves,11.70116,,,,,0.0
7169,GCA_040967815.1,GCA_041108475.1,Vireo osburni,Vireo vicinior,Aves,11.70116,,,,,0.0
7170,GCA_040967815.1,GCA_038406135.1,Vireo osburni,Vireo solitarius,Aves,11.70116,,,,,0.0
7171,GCA_040967815.1,GCA_046245095.1,Vireo osburni,Vireo modestus,Aves,10.14336,,,,,11021.7836286524
7172,GCA_040967815.1,GCA_046245035.1,Vireo osburni,Vireo brevipennis,Aves,10.14336,,,,,0.0
7173,GCA_040967815.1,GCA_041107595.1,Vireo osburni,Vireo latimeri,Aves,10.14336,,,,,0.0
7174,GCA_040967815.1,GCA_041107735.1,Vireo osburni,Vireo bellii,Aves,10.14336,,,,,0.0
7175,GCA_040967815.1,GCA_040967895.1,Vireo osburni,Vireo huttoni,Aves,11.70116,,,,,0.0
7176,GCA_040967815.1,GCA_046039655.1,Vireo osburni,Vireo atricapilla,Aves,10.14336,,,,,0.0
7177,GCA_040967815.1,GCA_041108075.1,Vireo osburni,Vireo magister,Aves,13.01433,,,,,0.0
7178,GCA_040967815.1,GCA_042902745.1,Vireo osburni,Vireo pallens,Aves,10.14336,,,,,0.0
7179,GCA_041221845.1,GCA_043658215.1,Vireo gilvus,Vireo philadelphicus,Aves,5.515015,,,,,1734111.71509886
7180,GCA_041221845.1,GCA_035047045.1,Vireo gilvus,Vireo griseus,Aves,13.01433,,,,,1969404.05472087
7181,GCA_041221845.1,GCA_043658175.1,Vireo gilvus,Vireo flavifrons,Aves,13.01433,,,,,2520427.23859356
7182,GCA_041221845.1,GCA_043658255.1,Vireo gilvus,Vireo crassirostris,Aves,13.01433,,,,,0.0
7184,GCA_041221845.1,GCA_041108475.1,Vireo gilvus,Vireo vicinior,Aves,13.01433,,,,,432779.014907216
7185,GCA_041221845.1,GCA_038406135.1,Vireo gilvus,Vireo solitarius,Aves,13.01433,,,,,1696052.16998073
7186,GCA_041221845.1,GCA_046245095.1,Vireo gilvus,Vireo modestus,Aves,13.01433,,,,,0.0
7187,GCA_041221845.1,GCA_046245035.1,Vireo gilvus,Vireo brevipennis,Aves,13.01433,,,,,57952.1475795291
7188,GCA_041221845.1,GCA_041107595.1,Vireo gilvus,Vireo latimeri,Aves,13.01433,,,,,0.0
7189,GCA_041221845.1,GCA_041107735.1,Vireo gilvus,Vireo bellii,Aves,13.01433,,,,,1799916.70273147
7190,GCA_041221845.1,GCA_040967895.1,Vireo gilvus,Vireo huttoni,Aves,13.01433,,,,,587311.991503791
7191,GCA_041221845.1,GCA_046039655.1,Vireo gilvus,Vireo atricapilla,Aves,13.01433,,,,,92733.244265123
7192,GCA_041221845.1,GCA_041108075.1,Vireo gilvus,Vireo magister,Aves,9.04781,,,,,0.0
7193,GCA_041221845.1,GCA_042902745.1,Vireo gilvus,Vireo pallens,Aves,13.01433,,,,,452.801166893626
7194,GCA_043658215.1,GCA_035047045.1,Vireo philadelphicus,Vireo griseus,Aves,13.01433,,,,,0.0
7195,GCA_043658215.1,GCA_043658175.1,Vireo philadelphicus,Vireo flavifrons,Aves,13.01433,0.028221158,0.01727239,0.016238381,0.02876582,177149.37442478
7196,GCA_043658215.1,GCA_043658255.1,Vireo philadelphicus,Vireo crassirostris,Aves,13.01433,,,,,0.0
7197,GCA_043658215.1,GCA_041107575.1,Vireo philadelphicus,Vireo carmioli,Aves,13.01433,,,,,0.0
7199,GCA_043658215.1,GCA_038406135.1,Vireo philadelphicus,Vireo solitarius,Aves,13.01433,,,,,2050416.59442727
7200,GCA_043658215.1,GCA_046245095.1,Vireo philadelphicus,Vireo modestus,Aves,13.01433,,,,,0.0
7201,GCA_043658215.1,GCA_046245035.1,Vireo philadelphicus,Vireo brevipennis,Aves,13.01433,,,,,0.0
7203,GCA_043658215.1,GCA_041107735.1,Vireo philadelphicus,Vireo bellii,Aves,13.01433,,,,,0.0
7205,GCA_043658215.1,GCA_046039655.1,Vireo philadelphicus,Vireo atricapilla,Aves,13.01433,,,,,0.0
7206,GCA_043658215.1,GCA_041108075.1,Vireo philadelphicus,Vireo magister,Aves,9.04781,,,,,0.0
7207,GCA_043658215.1,GCA_042902745.1,Vireo philadelphicus,Vireo pallens,Aves,13.01433,,,,,0.0
7208,GCA_035047045.1,GCA_043658175.1,Vireo griseus,Vireo flavifrons,Aves,11.70116,,,,,2230695.84900893
7209,GCA_035047045.1,GCA_043658255.1,Vireo griseus,Vireo crassirostris,Aves,0.78205,,,,,0.0
7210,GCA_035047045.1,GCA_041107575.1,Vireo griseus,Vireo carmioli,Aves,11.70116,,,,,0.0
7211,GCA_035047045.1,GCA_041108475.1,Vireo griseus,Vireo vicinior,Aves,11.70116,,,,,5219.34185737479
7212,GCA_035047045.1,GCA_038406135.1,Vireo griseus,Vireo solitarius,Aves,11.70116,,,,,224650.463635948
7213,GCA_035047045.1,GCA_046245095.1,Vireo griseus,Vireo modestus,Aves,7.52455,,,,,0.0
7214,GCA_035047045.1,GCA_046245035.1,Vireo griseus,Vireo brevipennis,Aves,8.52297,,,,,0.0
7215,GCA_035047045.1,GCA_041107595.1,Vireo griseus,Vireo latimeri,Aves,8.52297,,,,,0.0
7216,GCA_035047045.1,GCA_041107735.1,Vireo griseus,Vireo bellii,Aves,8.52297,,,,,1093271.22097013
7217,GCA_035047045.1,GCA_040967895.1,Vireo griseus,Vireo huttoni,Aves,11.70116,,,,,21198.2286117377
7218,GCA_035047045.1,GCA_046039655.1,Vireo griseus,Vireo atricapilla,Aves,8.52297,,,,,251404.392832264
7219,GCA_035047045.1,GCA_041108075.1,Vireo griseus,Vireo magister,Aves,13.01433,,,,,0.0
7220,GCA_035047045.1,GCA_042902745.1,Vireo griseus,Vireo pallens,Aves,2.53749,,,,,0.0
7221,GCA_043658175.1,GCA_043658255.1,Vireo flavifrons,Vireo crassirostris,Aves,11.70116,,,,,0.0
7222,GCA_043658175.1,GCA_041107575.1,Vireo flavifrons,Vireo carmioli,Aves,5.451965,,,,,0.0
7223,GCA_043658175.1,GCA_041108475.1,Vireo flavifrons,Vireo vicinior,Aves,8.80779,0.003198042,0.002046382,0.001943169,0.00320488,894.050518737994
7224,GCA_043658175.1,GCA_038406135.1,Vireo flavifrons,Vireo solitarius,Aves,5.451965,,,,,556580.997208853
7225,GCA_043658175.1,GCA_046245095.1,Vireo flavifrons,Vireo modestus,Aves,11.70116,,,,,0.0
7226,GCA_043658175.1,GCA_046245035.1,Vireo flavifrons,Vireo brevipennis,Aves,11.70116,,,,,0.0
7228,GCA_043658175.1,GCA_041107735.1,Vireo flavifrons,Vireo bellii,Aves,11.70116,,,,,751067.735341551
7230,GCA_043658175.1,GCA_046039655.1,Vireo flavifrons,Vireo atricapilla,Aves,11.70116,,,,,78768.8631261715
7231,GCA_043658175.1,GCA_041108075.1,Vireo flavifrons,Vireo magister,Aves,13.01433,,,,,0.0
7232,GCA_043658175.1,GCA_042902745.1,Vireo flavifrons,Vireo pallens,Aves,11.70116,,,,,0.0
7233,GCA_043658255.1,GCA_041107575.1,Vireo crassirostris,Vireo carmioli,Aves,11.70116,,,,,0.0
7234,GCA_043658255.1,GCA_041108475.1,Vireo crassirostris,Vireo vicinior,Aves,11.70116,,,,,0.0
7235,GCA_043658255.1,GCA_038406135.1,Vireo crassirostris,Vireo solitarius,Aves,11.70116,,,,,0.0
7236,GCA_043658255.1,GCA_046245095.1,Vireo crassirostris,Vireo modestus,Aves,7.52455,,,,,0.0
7237,GCA_043658255.1,GCA_046245035.1,Vireo crassirostris,Vireo brevipennis,Aves,8.52297,,,,,0.0
7238,GCA_043658255.1,GCA_041107595.1,Vireo crassirostris,Vireo latimeri,Aves,8.52297,,,,,0.0
7239,GCA_043658255.1,GCA_041107735.1,Vireo crassirostris,Vireo bellii,Aves,8.52297,,,,,0.0
7240,GCA_043658255.1,GCA_040967895.1,Vireo crassirostris,Vireo huttoni,Aves,11.70116,,,,,0.0
7241,GCA_043658255.1,GCA_046039655.1,Vireo crassirostris,Vireo atricapilla,Aves,8.52297,,,,,0.0
7242,GCA_043658255.1,GCA_041108075.1,Vireo crassirostris,Vireo magister,Aves,13.01433,,,,,210.507706025137
7243,GCA_043658255.1,GCA_042902745.1,Vireo crassirostris,Vireo pallens,Aves,2.53749,,,,,0.0
7244,GCA_041107575.1,GCA_041108475.1,Vireo carmioli,Vireo vicinior,Aves,8.80779,,,,,0.0
7245,GCA_041107575.1,GCA_038406135.1,Vireo carmioli,Vireo solitarius,Aves,3.27558,,,,,0.0
7246,GCA_041107575.1,GCA_046245095.1,Vireo carmioli,Vireo modestus,Aves,11.70116,,,,,0.0
7247,GCA_041107575.1,GCA_046245035.1,Vireo carmioli,Vireo brevipennis,Aves,11.70116,,,,,0.0
7248,GCA_041107575.1,GCA_041107595.1,Vireo carmioli,Vireo latimeri,Aves,11.70116,,,,,0.0
7249,GCA_041107575.1,GCA_041107735.1,Vireo carmioli,Vireo bellii,Aves,11.70116,,,,,0.0
7250,GCA_041107575.1,GCA_040967895.1,Vireo carmioli,Vireo huttoni,Aves,8.80779,,,,,0.0
7251,GCA_041107575.1,GCA_046039655.1,Vireo carmioli,Vireo atricapilla,Aves,11.70116,,,,,0.0
7252,GCA_041107575.1,GCA_041108075.1,Vireo carmioli,Vireo magister,Aves,13.01433,,,,,0.0
7253,GCA_041107575.1,GCA_042902745.1,Vireo carmioli,Vireo pallens,Aves,11.70116,,,,,0.0
7254,GCA_041108475.1,GCA_038406135.1,Vireo vicinior,Vireo solitarius,Aves,8.80779,,,,,0.0
7255,GCA_041108475.1,GCA_046245095.1,Vireo vicinior,Vireo modestus,Aves,11.70116,,,,,0.0
7256,GCA_041108475.1,GCA_046245035.1,Vireo vicinior,Vireo brevipennis,Aves,11.70116,,,,,0.0
7258,GCA_041108475.1,GCA_041107735.1,Vireo vicinior,Vireo bellii,Aves,11.70116,,,,,110926.640107662
7260,GCA_041108475.1,GCA_046039655.1,Vireo vicinior,Vireo atricapilla,Aves,11.70116,,,,,8425.18658385991
7261,GCA_041108475.1,GCA_041108075.1,Vireo vicinior,Vireo magister,Aves,13.01433,,,,,0.0
7262,GCA_041108475.1,GCA_042902745.1,Vireo vicinior,Vireo pallens,Aves,11.70116,,,,,0.0
7263,GCA_038406135.1,GCA_046245095.1,Vireo solitarius,Vireo modestus,Aves,11.70116,,,,,0.0
7264,GCA_038406135.1,GCA_046245035.1,Vireo solitarius,Vireo brevipennis,Aves,11.70116,,,,,0.0
7265,GCA_038406135.1,GCA_041107595.1,Vireo solitarius,Vireo latimeri,Aves,11.70116,,,,,0.0
7266,GCA_038406135.1,GCA_041107735.1,Vireo solitarius,Vireo bellii,Aves,11.70116,,,,,0.0
7267,GCA_038406135.1,GCA_040967895.1,Vireo solitarius,Vireo huttoni,Aves,8.80779,,,,,0.0
7268,GCA_038406135.1,GCA_046039655.1,Vireo solitarius,Vireo atricapilla,Aves,11.70116,,,,,0.0
7269,GCA_038406135.1,GCA_041108075.1,Vireo solitarius,Vireo magister,Aves,13.01433,,,,,0.0
7270,GCA_038406135.1,GCA_042902745.1,Vireo solitarius,Vireo pallens,Aves,11.70116,,,,,0.0
7271,GCA_046245095.1,GCA_046245035.1,Vireo modestus,Vireo brevipennis,Aves,8.52297,,,,,0.0
7272,GCA_046245095.1,GCA_041107595.1,Vireo modestus,Vireo latimeri,Aves,8.52297,,,,,0.0
7273,GCA_046245095.1,GCA_041107735.1,Vireo modestus,Vireo bellii,Aves,8.52297,,,,,0.0
7274,GCA_046245095.1,GCA_040967895.1,Vireo modestus,Vireo huttoni,Aves,11.70116,,,,,0.0
7275,GCA_046245095.1,GCA_046039655.1,Vireo modestus,Vireo atricapilla,Aves,8.52297,,,,,0.0
7276,GCA_046245095.1,GCA_041108075.1,Vireo modestus,Vireo magister,Aves,13.01433,,,,,0.0
7277,GCA_046245095.1,GCA_042902745.1,Vireo modestus,Vireo pallens,Aves,7.52455,,,,,0.0
7278,GCA_046245035.1,GCA_041107595.1,Vireo brevipennis,Vireo latimeri,Aves,6.84509,,,,,0.0
7279,GCA_046245035.1,GCA_041107735.1,Vireo brevipennis,Vireo bellii,Aves,5.83403,,,,,0.0
7280,GCA_046245035.1,GCA_040967895.1,Vireo brevipennis,Vireo huttoni,Aves,11.70116,,,,,80528.3394746357
7281,GCA_046245035.1,GCA_046039655.1,Vireo brevipennis,Vireo atricapilla,Aves,3.7846,,,,,0.0
7282,GCA_046245035.1,GCA_041108075.1,Vireo brevipennis,Vireo magister,Aves,13.01433,,,,,0.0
7283,GCA_046245035.1,GCA_042902745.1,Vireo brevipennis,Vireo pallens,Aves,8.52297,,,,,0.0
7284,GCA_041107595.1,GCA_041107735.1,Vireo latimeri,Vireo bellii,Aves,6.84509,,,,,0.0
7286,GCA_041107595.1,GCA_046039655.1,Vireo latimeri,Vireo atricapilla,Aves,6.84509,,,,,0.0
7287,GCA_041107595.1,GCA_041108075.1,Vireo latimeri,Vireo magister,Aves,13.01433,,,,,0.0
7288,GCA_041107595.1,GCA_042902745.1,Vireo latimeri,Vireo pallens,Aves,8.52297,,,,,0.0
7289,GCA_041107735.1,GCA_040967895.1,Vireo bellii,Vireo huttoni,Aves,11.70116,,,,,375728.397239721
7290,GCA_041107735.1,GCA_046039655.1,Vireo bellii,Vireo atricapilla,Aves,5.83403,,,,,227317.674696475
7291,GCA_041107735.1,GCA_041108075.1,Vireo bellii,Vireo magister,Aves,13.01433,,,,,0.0
7292,GCA_041107735.1,GCA_042902745.1,Vireo bellii,Vireo pallens,Aves,8.52297,,,,,0.0
7293,GCA_040967895.1,GCA_046039655.1,Vireo huttoni,Vireo atricapilla,Aves,11.70116,,,,,65503.1788399246
7294,GCA_040967895.1,GCA_041108075.1,Vireo huttoni,Vireo magister,Aves,13.01433,,,,,0.0
7295,GCA_040967895.1,GCA_042902745.1,Vireo huttoni,Vireo pallens,Aves,11.70116,,,,,3440.32680593419
7296,GCA_046039655.1,GCA_041108075.1,Vireo atricapilla,Vireo magister,Aves,13.01433,,,,,0.0
7297,GCA_046039655.1,GCA_042902745.1,Vireo atricapilla,Vireo pallens,Aves,8.52297,,,,,0.0
7298,GCA_041108075.1,GCA_042902745.1,Vireo magister,Vireo pallens,Aves,13.01433,,,,,6892.98077096658
7303,GCA_907164505.1,GCF_903995435.1,Acomys kempi,Acomys russatus,Mammalia,18.1997,,,,,0.0
7306,GCA_907164505.1,GCA_907169655.1,Acomys kempi,Acomys percivali,Mammalia,18.1997,,,,,45679.0181116194
7307,GCA_029890205.1,GCF_903995435.1,Acomys cahirinus,Acomys russatus,Mammalia,4.95539,,,,,98376.2915001629
7310,GCA_029890205.1,GCA_907169655.1,Acomys cahirinus,Acomys percivali,Mammalia,11.74985,,,,,0.0
7312,GCF_903995435.1,GCA_907164435.1,Acomys russatus,Acomys dimidiatus,Mammalia,4.95539,,,,,532952.335272082
7315,GCA_964271855.1,GCA_907169655.1,Acomys minous,Acomys percivali,Mammalia,11.74985,,,,,0.0
7316,GCA_907164435.1,GCA_907169655.1,Acomys dimidiatus,Acomys percivali,Mammalia,11.74985,,,,,0.0
7320,GCA_963574925.1,GCA_963575195.1,Allochrocebus preussi,Allochrocebus solatus,Mammalia,2.641,,,,,0.0
7337,GCF_016432865.1,GCA_904810635.1,Antechinus flavipes,Antechinus godmani,Mammalia,8.5,,,,,3591.95679657911
7338,GCF_016432865.1,GCA_904814085.1,Antechinus flavipes,Antechinus agilis,Mammalia,8.5,,,,,31881.0310407601
7339,GCF_016432865.1,GCA_904813635.1,Antechinus flavipes,Antechinus leo,Mammalia,6.55488,,,,,0.0
7340,GCF_016432865.1,GCA_904814075.1,Antechinus flavipes,Antechinus minimus,Mammalia,9.87,,,,,5545.28331389947
7341,GCF_016432865.1,GCA_904813565.1,Antechinus flavipes,Antechinus bellus,Mammalia,6.55488,,,,,0.0
7342,GCA_016696395.1,GCA_904810635.1,Antechinus stuartii,Antechinus godmani,Mammalia,8.01,,,,,0.0
7343,GCA_016696395.1,GCA_904814085.1,Antechinus stuartii,Antechinus agilis,Mammalia,8.01,,,,,3549.64267701764
7344,GCA_016696395.1,GCA_904813635.1,Antechinus stuartii,Antechinus leo,Mammalia,8.01,,,,,0.0
7345,GCA_016696395.1,GCA_904814075.1,Antechinus stuartii,Antechinus minimus,Mammalia,9.87,,,,,0.0
7346,GCA_016696395.1,GCA_904813565.1,Antechinus stuartii,Antechinus bellus,Mammalia,8.01,,,,,0.0
7347,GCA_904810635.1,GCA_904814085.1,Antechinus godmani,Antechinus agilis,Mammalia,5.54804,,,,,0.0
7348,GCA_904810635.1,GCA_904813635.1,Antechinus godmani,Antechinus leo,Mammalia,8.5,,,,,0.0
7349,GCA_904810635.1,GCA_904814075.1,Antechinus godmani,Antechinus minimus,Mammalia,9.87,,,,,0.0
7350,GCA_904810635.1,GCA_904813565.1,Antechinus godmani,Antechinus bellus,Mammalia,8.5,,,,,0.0
7351,GCA_904814085.1,GCA_904813635.1,Antechinus agilis,Antechinus leo,Mammalia,8.5,,,,,0.0
7352,GCA_904814085.1,GCA_904814075.1,Antechinus agilis,Antechinus minimus,Mammalia,9.87,,,,,7107.54076005703
7353,GCA_904814085.1,GCA_904813565.1,Antechinus agilis,Antechinus bellus,Mammalia,8.5,,,,,0.0
7354,GCA_904813635.1,GCA_904814075.1,Antechinus leo,Antechinus minimus,Mammalia,9.87,,,,,0.0
7355,GCA_904813635.1,GCA_904813565.1,Antechinus leo,Antechinus bellus,Mammalia,5.1,,,,,0.0
7356,GCA_904814075.1,GCA_904813565.1,Antechinus minimus,Antechinus bellus,Mammalia,9.87,,,,,0.0
7369,GCA_964023405.1,GCA_045298715.1,Apodemus agrarius,Apodemus speciosus,Mammalia,5.9,,,,,0.0
7373,GCA_038363225.1,GCF_021234435.1,Artibeus intermedius,Artibeus jamaicensis,Mammalia,2.749655,,,,,
7379,GCA_004024785.1,GCA_963574935.1,Ateles geoffroyi,Ateles chamek,Mammalia,5.07,,,,,0.0
7380,GCA_036589455.2,GCA_963573605.1,Ateles fusciceps,Ateles belzebuth,Mammalia,2.4636,,,,,0.0
7381,GCA_036589455.2,GCA_916098195.1,Ateles fusciceps,Ateles hybridus,Mammalia,2.4636,,,,,125.897727889806
7382,GCA_036589455.2,GCA_963573985.1,Ateles fusciceps,Ateles paniscus,Mammalia,5.07,,,,,0.0
7383,GCA_036589455.2,GCA_963573555.1,Ateles fusciceps,Ateles marginatus,Mammalia,5.07,,,,,0.0
7384,GCA_036589455.2,GCA_963574935.1,Ateles fusciceps,Ateles chamek,Mammalia,5.07,,,,,0.0
7388,GCA_963573605.1,GCA_963574935.1,Ateles belzebuth,Ateles chamek,Mammalia,5.07,,,,,10424.6617482956
7393,GCA_963573985.1,GCA_963574935.1,Ateles paniscus,Ateles chamek,Mammalia,1.43,,,,,872.658966036399
7394,GCA_963573555.1,GCA_963574935.1,Ateles marginatus,Ateles chamek,Mammalia,0.68052,,,,,3111.74553353057
7396,GCF_949987535.1,GCF_009873245.2,Balaenoptera acutorostrata,Balaenoptera musculus,Mammalia,13.745,,,,,143853371.658553
7398,GCF_949987535.1,GCA_965194805.1,Balaenoptera acutorostrata,Balaenoptera borealis,Mammalia,13.745,,,,,170673957.838629
7399,GCF_949987535.1,GCA_000978805.1,Balaenoptera acutorostrata,Balaenoptera bonaerensis,Mammalia,5.35,,,,,169579071.95861
7400,GCF_009873245.2,GCA_965194825.1,Balaenoptera musculus,Balaenoptera physalus,Mammalia,9.85843,,,,,188220417.279845
7401,GCF_009873245.2,GCA_965194805.1,Balaenoptera musculus,Balaenoptera borealis,Mammalia,8.788015,,,,,169999769.949493
7402,GCF_009873245.2,GCA_000978805.1,Balaenoptera musculus,Balaenoptera bonaerensis,Mammalia,13.745,,,,,171305322.97916
7403,GCA_965194825.1,GCA_965194805.1,Balaenoptera physalus,Balaenoptera borealis,Mammalia,9.85843,,,,,175051436.924288
7405,GCA_965194805.1,GCA_000978805.1,Balaenoptera borealis,Balaenoptera bonaerensis,Mammalia,13.745,,,,,158361352.809647
7409,GCF_002263795.3,GCF_029378745.1,Bos taurus,Bos indicus,Mammalia,0.4687,,,,,
7410,GCF_002263795.3,GCA_005887515.3,Bos taurus,Bos grunniens,Mammalia,4.3001,,,,,
7411,GCF_002263795.3,GCA_043643345.1,Bos taurus,Bos frontalis,Mammalia,4.3001,,,,,
7412,GCF_002263795.3,GCF_027580195.1,Bos taurus,Bos mutus,Mammalia,4.3001,,,,,
7413,GCF_002263795.3,GCA_014182915.2,Bos taurus,Bos gaurus,Mammalia,4.3001,,,,,
7414,GCF_029378745.1,GCA_005887515.3,Bos indicus,Bos grunniens,Mammalia,4.3001,,,,,
7415,GCF_029378745.1,GCA_043643345.1,Bos indicus,Bos frontalis,Mammalia,4.3001,,,,,
7416,GCF_029378745.1,GCF_027580195.1,Bos indicus,Bos mutus,Mammalia,4.3001,,,,,
7417,GCF_029378745.1,GCA_014182915.2,Bos indicus,Bos gaurus,Mammalia,4.3001,,,,,
7419,GCA_005887515.3,GCF_027580195.1,Bos grunniens,Bos mutus,Mammalia,0.55,,,,,
7428,GCF_029407905.1,GCA_025584935.1,Bubalus kerabau,Bubalus depressicornis,Mammalia,1.2659,,,,,
7432,GCA_963573795.1,GCA_963573385.1,Cacajao hosomi,Cacajao melanocephalus,Mammalia,1.1078,,,,,251.525411214874
7434,GCA_963573385.1,GCA_963573955.1,Cacajao melanocephalus,Cacajao calvus,Mammalia,3.4072,,,,,588.980592621948
7443,GCF_009834535.1,GCF_000767855.1,Camelus ferus,Camelus bactrianus,Mammalia,0.82006,,,,,
7445,GCF_001704415.2,GCA_000978405.1,Capra hircus,Capra aegagrus,Mammalia,0.924791,,,,,
7447,GCF_001704415.2,GCA_006410555.1,Capra hircus,Capra ibex,Mammalia,1.76776,,,,,
7448,GCF_001704415.2,GCA_038502695.1,Capra hircus,Capra falconeri,Mammalia,1.18695,,,,,
7449,GCA_000978405.1,GCA_003182615.2,Capra aegagrus,Capra sibirica,Mammalia,3.96087,,,,,0.0
7452,GCA_003182615.2,GCA_006410555.1,Capra sibirica,Capra ibex,Mammalia,3.96087,,,,,0.0
7458,GCA_000688575.1,GCA_004027695.1,Cavia aperea,Cavia tschudii,Mammalia,4.333585,,,,,19721.572232944
7463,GCA_904811095.1,GCA_904810685.1,Cercartetus caudatus,Cercartetus lepidus,Mammalia,20.1,,,,,0.0
7465,GCA_904810685.1,GCA_904810795.1,Cercartetus lepidus,Cercartetus concinnus,Mammalia,10.365,,,,,36417.9311129059
7469,GCA_963574685.1,GCA_014849445.1,Cercopithecus neglectus,Cercopithecus mona,Mammalia,5.39665,,,,,28757.0949448355
7470,GCA_963574685.1,GCA_963574815.1,Cercopithecus neglectus,Cercopithecus hamlyni,Mammalia,6.87177,,,,,104684.978624863
7476,GCA_014849445.1,GCA_963574815.1,Cercopithecus mona,Cercopithecus hamlyni,Mammalia,6.87177,,,,,0.0
7477,GCA_014849445.1,GCA_963573595.1,Cercopithecus mona,Cercopithecus roloway,Mammalia,5.86525,,,,,0.0
7479,GCA_014849445.1,GCA_963575065.1,Cercopithecus mona,Cercopithecus petaurista,Mammalia,5.86525,,,,,42864.3990014295
7480,GCA_014849445.1,GCA_963574765.1,Cercopithecus mona,Cercopithecus diana,Mammalia,5.86525,,,,,0.0
7481,GCA_014849445.1,GCA_963574115.1,Cercopithecus mona,Cercopithecus ascanius,Mammalia,5.86525,,,,,0.0
7482,GCA_963574815.1,GCA_963573595.1,Cercopithecus hamlyni,Cercopithecus roloway,Mammalia,6.87177,,,,,0.0
7483,GCA_963574815.1,GCA_963575045.1,Cercopithecus hamlyni,Cercopithecus nictitans,Mammalia,6.87177,,,,,0.0
7484,GCA_963574815.1,GCA_963575065.1,Cercopithecus hamlyni,Cercopithecus petaurista,Mammalia,6.87177,,,,,0.0
7485,GCA_963574815.1,GCA_963574765.1,Cercopithecus hamlyni,Cercopithecus diana,Mammalia,6.87177,,,,,0.0
7486,GCA_963574815.1,GCA_963574115.1,Cercopithecus hamlyni,Cercopithecus ascanius,Mammalia,6.87177,,,,,225790.385436426
7506,GCA_963574535.1,GCA_963573755.1,Cheracebus lugens,Cheracebus lucifer,Mammalia,3.3298,,,,,1175.81449615405
7507,GCA_963574635.1,GCA_963574645.1,Cheracebus regulus,Cheracebus torquatus,Mammalia,0.57999,,,,,232.660592897503
7508,GCA_963574635.1,GCA_963573755.1,Cheracebus regulus,Cheracebus lucifer,Mammalia,1.38183,,,,,160.725230921839
7509,GCA_963574645.1,GCA_963573755.1,Cheracebus torquatus,Cheracebus lucifer,Mammalia,1.38183,,,,,0.0
7512,GCA_030247385.1,GCA_963575115.1,Chlorocebus aethiops,Chlorocebus pygerythrus,Mammalia,1.89179,,,,,4025.06724793497
7519,GCA_904814135.1,GCA_904813795.1,Dasycercus blythi,Dasycercus cristicauda,Mammalia,7.04618,,,,,30024.5567619207
7520,GCA_048593245.1,GCA_020854095.1,Dasyurus maculatus,Dasyurus viverrinus,Mammalia,6.267025,,,,,63522.0701890454
7521,GCA_048593245.1,GCA_904813765.1,Dasyurus maculatus,Dasyurus hallucatus,Mammalia,8.15,,,,,23877.7634988058
7522,GCA_048593245.1,GCA_904813095.1,Dasyurus maculatus,Dasyurus geoffroii,Mammalia,6.267025,,,,,0.0
7523,GCA_048593245.1,GCA_904813945.1,Dasyurus maculatus,Dasyurus albopunctatus,Mammalia,6.267025,,,,,0.0
7524,GCA_020854095.1,GCA_904813765.1,Dasyurus viverrinus,Dasyurus hallucatus,Mammalia,8.15,,,,,0.0
7525,GCA_020854095.1,GCA_904813095.1,Dasyurus viverrinus,Dasyurus geoffroii,Mammalia,4.86,,,,,0.0
7526,GCA_020854095.1,GCA_904813945.1,Dasyurus viverrinus,Dasyurus albopunctatus,Mammalia,4.86,,,,,0.0
7527,GCA_904813765.1,GCA_904813095.1,Dasyurus hallucatus,Dasyurus geoffroii,Mammalia,8.15,,,,,0.0
7528,GCA_904813765.1,GCA_904813945.1,Dasyurus hallucatus,Dasyurus albopunctatus,Mammalia,8.15,,,,,0.0
7529,GCA_904813095.1,GCA_904813945.1,Dasyurus geoffroii,Dasyurus albopunctatus,Mammalia,3.43,,,,,0.0
